key	book	chapter	verse	word	role	case	tense	voice	mood	degree
43011051014	JHN	11	51	14						
43011051015	JHN	11	51	15	v		imperfect	active	indicative	
43011051016	JHN	11	51	16	s	nominative				
43011051017	JHN	11	51	17	v		present	active	infinitive	
43011051018	JHN	11	51	18						
43011051019	JHN	11	51	19		genitive				
43011051020	JHN	11	51	20		genitive				
43011052001	JHN	11	52	1						
43011052002	JHN	11	52	2						
43011052003	JHN	11	52	3						
43011052004	JHN	11	52	4		genitive				
43011052005	JHN	11	52	5		genitive				
43011052006	JHN	11	52	6	adv	accusative				
43011052007	JHN	11	52	7						
43011052008	JHN	11	52	8						
43011052009	JHN	11	52	9						
43011052010	JHN	11	52	10		accusative				
43011052011	JHN	11	52	11		accusative				
43011052012	JHN	11	52	12		genitive				
43011052013	JHN	11	52	13		genitive				
43011052014	JHN	11	52	14		accusative				
43011052015	JHN	11	52	15	v	accusative	perfect	passive	participle	
43011052016	JHN	11	52	16	v		aorist	active	subjunctive	
43011052017	JHN	11	52	17						
43011052018	JHN	11	52	18		accusative				
43011053001	JHN	11	53	1						
43011053002	JHN	11	53	2		genitive				
43011053003	JHN	11	53	3						
43011053004	JHN	11	53	4		genitive				
43011053005	JHN	11	53	5		genitive				
43011053006	JHN	11	53	6	v		aorist	middle	indicative	
43011053007	JHN	11	53	7						
43011053008	JHN	11	53	8	v		aorist	active	subjunctive	
43011053009	JHN	11	53	9	o	accusative				
43011054001	JHN	11	54	1		nominative				
43011054002	JHN	11	54	2						
43011054003	JHN	11	54	3		nominative				
43011054004	JHN	11	54	4	adv					
43011054005	JHN	11	54	5	adv	dative				
43011054006	JHN	11	54	6	v		imperfect	active	indicative	
43011054007	JHN	11	54	7						
43011054008	JHN	11	54	8		dative				
43011054009	JHN	11	54	9		dative				
43011054010	JHN	11	54	10						
43011054011	JHN	11	54	11	v		aorist	active	indicative	
43011054012	JHN	11	54	12	adv					
43011054013	JHN	11	54	13						
43011054014	JHN	11	54	14		accusative				
43011054015	JHN	11	54	15		accusative				
43011054016	JHN	11	54	16						
43011054017	JHN	11	54	17		genitive				
43011054018	JHN	11	54	18		genitive				
43011054019	JHN	11	54	19						
43011054020	JHN	11	54	20	p	accusative				
43011054021	JHN	11	54	21	vc	accusative	present	passive	participle	
43011054022	JHN	11	54	22		accusative				
43011054023	JHN	11	54	23	adv					
43011054024	JHN	11	54	24	v		aorist	active	indicative	
43011054025	JHN	11	54	25						
43011054026	JHN	11	54	26		genitive				
43011054027	JHN	11	54	27		genitive				
43011055001	JHN	11	55	1	vc		imperfect	active	indicative	
43011055002	JHN	11	55	2						
43011055003	JHN	11	55	3	p					
43011055004	JHN	11	55	4		nominative				
43011055005	JHN	11	55	5		nominative				
43011055006	JHN	11	55	6		genitive				
43011055007	JHN	11	55	7		genitive				
43011055008	JHN	11	55	8						
43011055009	JHN	11	55	9	v		aorist	active	indicative	
43011055010	JHN	11	55	10	s	nominative				
43011055011	JHN	11	55	11						
43011055012	JHN	11	55	12		accusative				
43011055013	JHN	11	55	13						
43011055014	JHN	11	55	14		genitive				
43011055015	JHN	11	55	15		genitive				
43011055016	JHN	11	55	16						
43011055017	JHN	11	55	17		genitive				
43011055018	JHN	11	55	18		genitive				
43011055019	JHN	11	55	19						
43011055020	JHN	11	55	20	v		aorist	active	subjunctive	
43011055021	JHN	11	55	21	o	accusative				
43011056001	JHN	11	56	1	v		imperfect	active	indicative	
43011056002	JHN	11	56	2						
43011056003	JHN	11	56	3		accusative				
43011056004	JHN	11	56	4		accusative				
43011056005	JHN	11	56	5						
43011056006	JHN	11	56	6	v		imperfect	active	indicative	
43011056007	JHN	11	56	7						
43011056008	JHN	11	56	8		genitive				
43011056009	JHN	11	56	9						
43011056010	JHN	11	56	10		dative				
43011056011	JHN	11	56	11		dative				
43011056012	JHN	11	56	12	v	nominative	perfect	active	participle	
43011056013	JHN	11	56	13	s	nominative				
43011056014	JHN	11	56	14	v		present	active	indicative	
43011056015	JHN	11	56	15	adv	dative				
43011056016	JHN	11	56	16						
43011056017	JHN	11	56	17						
43011056018	JHN	11	56	18						
43011056019	JHN	11	56	19	v		aorist	active	subjunctive	
43011056020	JHN	11	56	20						
43011056021	JHN	11	56	21		accusative				
43011056022	JHN	11	56	22		accusative				
43011057001	JHN	11	57	1	v		pluperfect	active	indicative	
43011057002	JHN	11	57	2						
43011057003	JHN	11	57	3		nominative				
43011057004	JHN	11	57	4		nominative				
43011057005	JHN	11	57	5						
43011057006	JHN	11	57	6		nominative				
43011057007	JHN	11	57	7		nominative				
43011057008	JHN	11	57	8	o	accusative				
43011057009	JHN	11	57	9						
43011057010	JHN	11	57	10						
43011057011	JHN	11	57	11	s	nominative				
43011057012	JHN	11	57	12	v		aorist	active	subjunctive	
43011057013	JHN	11	57	13	p					
43011057014	JHN	11	57	14	vc		present	active	indicative	
43011057015	JHN	11	57	15	v		aorist	active	subjunctive	
43011057016	JHN	11	57	16						
43011057017	JHN	11	57	17	v		aorist	active	subjunctive	
43011057018	JHN	11	57	18	o	accusative				
43012001001	JHN	12	1	1		nominative				
43012001002	JHN	12	1	2						
43012001003	JHN	12	1	3		nominative				
43012001004	JHN	12	1	4						
43012001005	JHN	12	1	5						
43012001006	JHN	12	1	6		genitive				
43012001007	JHN	12	1	7		genitive				
43012001008	JHN	12	1	8		genitive				
43012001009	JHN	12	1	9	v		aorist	active	indicative	
43012001010	JHN	12	1	10						
43012001011	JHN	12	1	11		accusative				
43012001012	JHN	12	1	12	p					
43012001013	JHN	12	1	13	vc		imperfect	active	indicative	
43012001014	JHN	12	1	14		nominative				
43012001015	JHN	12	1	15	o	accusative				
43012001016	JHN	12	1	16	v		aorist	active	indicative	
43012001017	JHN	12	1	17						
43012001018	JHN	12	1	18		genitive				
43012001019	JHN	12	1	19	s	nominative				
43012002001	JHN	12	2	1	v		aorist	active	indicative	
43012002002	JHN	12	2	2						
43012002003	JHN	12	2	3	io	dative				
43012002004	JHN	12	2	4	o	accusative				
43012002005	JHN	12	2	5	adv					
43012002006	JHN	12	2	6						
43012002007	JHN	12	2	7		nominative				
43012002008	JHN	12	2	8		nominative				
43012002009	JHN	12	2	9	v		imperfect	active	indicative	
43012002010	JHN	12	2	10		nominative				
43012002011	JHN	12	2	11						
43012002012	JHN	12	2	12		nominative				
43012002013	JHN	12	2	13		nominative				
43012002014	JHN	12	2	14	vc		imperfect	active	indicative	
43012002015	JHN	12	2	15						
43012002016	JHN	12	2	16		genitive				
43012002017	JHN	12	2	17	v	genitive	present	middlepassive	participle	
43012002018	JHN	12	2	18						
43012002019	JHN	12	2	19		dative				
43012003001	JHN	12	3	1		nominative				
43012003002	JHN	12	3	2						
43012003003	JHN	12	3	3		nominative				
43012003004	JHN	12	3	4	v	nominative	aorist	active	participle	
43012003005	JHN	12	3	5		accusative				
43012003006	JHN	12	3	6		genitive				
43012003007	JHN	12	3	7		genitive				
43012003008	JHN	12	3	8		genitive				
43012003009	JHN	12	3	9		genitive				
43012003010	JHN	12	3	10	v		aorist	active	indicative	
43012003011	JHN	12	3	11		accusative				
43012003012	JHN	12	3	12		accusative				
43012003013	JHN	12	3	13		genitive				
43012003014	JHN	12	3	14		genitive				
43012003015	JHN	12	3	15						
43012003016	JHN	12	3	16	v		aorist	active	indicative	
43012003017	JHN	12	3	17		dative				
43012003018	JHN	12	3	18		dative				
43012003019	JHN	12	3	19		genitive				
43012003020	JHN	12	3	20		accusative				
43012003021	JHN	12	3	21		accusative				
43012003022	JHN	12	3	22		genitive				
43012003023	JHN	12	3	23		nominative				
43012003024	JHN	12	3	24						
43012003025	JHN	12	3	25		nominative				
43012003026	JHN	12	3	26	v		aorist	passive	indicative	
43012003027	JHN	12	3	27						
43012003028	JHN	12	3	28		genitive				
43012003029	JHN	12	3	29		genitive				
43012003030	JHN	12	3	30		genitive				
43012003031	JHN	12	3	31		genitive				
43012004001	JHN	12	4	1	v		present	active	indicative	
43012004002	JHN	12	4	2						
43012004003	JHN	12	4	3		nominative				
43012004004	JHN	12	4	4		nominative				
43012004005	JHN	12	4	5		nominative				
43012004006	JHN	12	4	6		nominative				
43012004007	JHN	12	4	7		genitive				
43012004008	JHN	12	4	8		genitive				
43012004009	JHN	12	4	9		genitive				
43012004010	JHN	12	4	10		nominative				
43012004011	JHN	12	4	11	v	nominative	present	active	participle	
43012004012	JHN	12	4	12	o	accusative				
43012004013	JHN	12	4	13	v		present	active	infinitive	
43012005001	JHN	12	5	1						
43012005002	JHN	12	5	2		accusative				
43012005003	JHN	12	5	3		nominative				
43012005004	JHN	12	5	4		nominative				
43012005005	JHN	12	5	5		nominative				
43012005006	JHN	12	5	6	adv					
43012005007	JHN	12	5	7	v		aorist	passive	indicative	
43012005008	JHN	12	5	8		genitive				
43012005009	JHN	12	5	9		genitive				
43012005010	JHN	12	5	10						
43012005011	JHN	12	5	11	v		aorist	passive	indicative	
43012005012	JHN	12	5	12	io	dative				
43012006001	JHN	12	6	1	v		aorist	active	indicative	
43012006002	JHN	12	6	2						
43012006003	JHN	12	6	3	o	accusative				
43012006004	JHN	12	6	4						
43012006005	JHN	12	6	5						
43012006006	JHN	12	6	6						
43012006007	JHN	12	6	7		genitive				
43012006008	JHN	12	6	8		genitive				
43012006009	JHN	12	6	9	v		imperfect	active	indicative	
43012006010	JHN	12	6	10	adv	dative				
43012006011	JHN	12	6	11						
43012006012	JHN	12	6	12						
43012006013	JHN	12	6	13	p	nominative				
43012006014	JHN	12	6	14	vc		imperfect	active	indicative	
43012006015	JHN	12	6	15						
43012006016	JHN	12	6	16		accusative				
43012006017	JHN	12	6	17		accusative				
43012006018	JHN	12	6	18	v	nominative	present	active	participle	
43012006019	JHN	12	6	19		accusative				
43012006020	JHN	12	6	20	v	accusative	present	passive	participle	
43012006021	JHN	12	6	21	v		imperfect	active	indicative	
43012007001	JHN	12	7	1	v		aorist	active	indicative	
43012007002	JHN	12	7	2						
43012007003	JHN	12	7	3		nominative				
43012007004	JHN	12	7	4		nominative				
43012007005	JHN	12	7	5	v		aorist	active	imperative	
43012007006	JHN	12	7	6	o	accusative				
43012007007	JHN	12	7	7						
43012007008	JHN	12	7	8						
43012007009	JHN	12	7	9		accusative				
43012007010	JHN	12	7	10		accusative				
43012007011	JHN	12	7	11		genitive				
43012007012	JHN	12	7	12		genitive				
43012007013	JHN	12	7	13		genitive				
43012007014	JHN	12	7	14	v		aorist	active	subjunctive	
43012007015	JHN	12	7	15	o	accusative				
43012008001	JHN	12	8	1		accusative				
43012008002	JHN	12	8	2		accusative				
43012008003	JHN	12	8	3						
43012008004	JHN	12	8	4	adv					
43012008005	JHN	12	8	5	v		present	active	indicative	
43012008006	JHN	12	8	6						
43012008007	JHN	12	8	7		genitive				
43012008008	JHN	12	8	8	o	accusative				
43012008009	JHN	12	8	9						
43012008010	JHN	12	8	10	adv					
43012008011	JHN	12	8	11	adv					
43012008012	JHN	12	8	12	v		present	active	indicative	
43012009001	JHN	12	9	1	v		aorist	active	indicative	
43012009002	JHN	12	9	2						
43012009003	JHN	12	9	3		nominative				
43012009004	JHN	12	9	4		nominative				
43012009005	JHN	12	9	5		nominative				
43012009006	JHN	12	9	6						
43012009007	JHN	12	9	7		genitive				
43012009008	JHN	12	9	8		genitive				
43012009009	JHN	12	9	9						
43012009010	JHN	12	9	10	p					
43012009011	JHN	12	9	11	vc		present	active	indicative	
43012009012	JHN	12	9	12						
43012009013	JHN	12	9	13	v		aorist	active	indicative	
43012009014	JHN	12	9	14	adv					
43012009015	JHN	12	9	15						
43012009016	JHN	12	9	16		accusative				
43012009017	JHN	12	9	17		accusative				
43012009018	JHN	12	9	18	adv	accusative				
43012009019	JHN	12	9	19						
43012009020	JHN	12	9	20						
43012009021	JHN	12	9	21	adv					
43012009022	JHN	12	9	22		accusative				
43012009023	JHN	12	9	23		accusative				
43012009024	JHN	12	9	24	v		aorist	active	subjunctive	
43012009025	JHN	12	9	25	o	accusative				
43012009026	JHN	12	9	26	v		aorist	active	indicative	
43012009027	JHN	12	9	27						
43012009028	JHN	12	9	28		genitive				
43012010001	JHN	12	10	1	v		aorist	middle	indicative	
43012010002	JHN	12	10	2						
43012010003	JHN	12	10	3		nominative				
43012010004	JHN	12	10	4		nominative				
43012010005	JHN	12	10	5						
43012010006	JHN	12	10	6						
43012010007	JHN	12	10	7		accusative				
43012010008	JHN	12	10	8		accusative				
43012010009	JHN	12	10	9	v		aorist	active	subjunctive	
43012011001	JHN	12	11	1						
43012011002	JHN	12	11	2		nominative				
43012011003	JHN	12	11	3						
43012011004	JHN	12	11	4		accusative				
43012011005	JHN	12	11	5	v		imperfect	active	indicative	
43012011006	JHN	12	11	6		genitive				
43012011007	JHN	12	11	7		genitive				
43012011008	JHN	12	11	8						
43012011009	JHN	12	11	9	v		imperfect	active	indicative	
43012011010	JHN	12	11	10						
43012011011	JHN	12	11	11		accusative				
43012011012	JHN	12	11	12		accusative				
43012012001	JHN	12	12	1		dative				
43012012002	JHN	12	12	2						
43012012003	JHN	12	12	3		nominative				
43012012004	JHN	12	12	4		nominative				
43012012005	JHN	12	12	5		nominative				
43012012006	JHN	12	12	6		nominative				
43012012007	JHN	12	12	7	v	nominative	aorist	active	participle	
43012012008	JHN	12	12	8						
43012012009	JHN	12	12	9		accusative				
43012012010	JHN	12	12	10		accusative				
43012012011	JHN	12	12	11	v	nominative	aorist	active	participle	
43012012012	JHN	12	12	12						
43012012013	JHN	12	12	13	v		present	middlepassive	indicative	
43012012014	JHN	12	12	14	s	nominative				
43012012015	JHN	12	12	15						
43012012016	JHN	12	12	16		accusative				
43012013001	JHN	12	13	1	v		aorist	active	indicative	
43012013002	JHN	12	13	2		accusative				
43012013003	JHN	12	13	3		accusative				
43012013004	JHN	12	13	4		genitive				
43012013005	JHN	12	13	5		genitive				
43012013006	JHN	12	13	6						
43012013007	JHN	12	13	7	v		aorist	active	indicative	
43012013008	JHN	12	13	8						
43012013009	JHN	12	13	9		accusative				
43012013010	JHN	12	13	10		dative				
43012013011	JHN	12	13	11						
43012013012	JHN	12	13	12	v		imperfect	active	indicative	
43012013013	JHN	12	13	13	aux					
43012013014	JHN	12	13	14	v	nominative	perfect	passive	participle	
43012013015	JHN	12	13	15		nominative				
43012013016	JHN	12	13	16	v	nominative	present	middlepassive	participle	
43012013017	JHN	12	13	17						
43012013018	JHN	12	13	18		dative				
43012013019	JHN	12	13	19		genitive				
43012013020	JHN	12	13	20						
43012013021	JHN	12	13	21		nominative				
43012013022	JHN	12	13	22		nominative				
43012013023	JHN	12	13	23		genitive				
43012013024	JHN	12	13	24		genitive				
43012014001	JHN	12	14	1	v	nominative	aorist	active	participle	
43012014002	JHN	12	14	2						
43012014003	JHN	12	14	3		nominative				
43012014004	JHN	12	14	4		nominative				
43012014005	JHN	12	14	5	o	accusative				
43012014006	JHN	12	14	6	v		aorist	active	indicative	
43012014007	JHN	12	14	7						
43012014008	JHN	12	14	8		accusative				
43012014009	JHN	12	14	9						
43012014010	JHN	12	14	10			present	active	indicative	
43012014011	JHN	12	14	11		nominative	perfect	passive	participle	
43012015001	JHN	12	15	1	adv					
43012015002	JHN	12	15	2	v		present	middlepassive	imperative	
43012015003	JHN	12	15	3		vocative				
43012015004	JHN	12	15	4		genitive				
43012015005	JHN	12	15	5	aux		aorist	middle	imperative	
43012015006	JHN	12	15	6		nominative				
43012015007	JHN	12	15	7		nominative				
43012015008	JHN	12	15	8		genitive				
43012015009	JHN	12	15	9	v		present	middlepassive	indicative	
43012015010	JHN	12	15	10	v	nominative	present	middlepassive	participle	
43012015011	JHN	12	15	11						
43012015012	JHN	12	15	12		accusative				
43012015013	JHN	12	15	13		genitive				
43012016001	JHN	12	16	1	o	accusative				
43012016002	JHN	12	16	2	adv					
43012016003	JHN	12	16	3	v		aorist	active	indicative	
43012016004	JHN	12	16	4		genitive				
43012016005	JHN	12	16	5		nominative				
43012016006	JHN	12	16	6		nominative				
43012016007	JHN	12	16	7		accusative				
43012016008	JHN	12	16	8		accusative				superlative
43012016009	JHN	12	16	9						
43012016010	JHN	12	16	10						
43012016011	JHN	12	16	11	v		aorist	passive	indicative	
43012016012	JHN	12	16	12	s	nominative				
43012016013	JHN	12	16	13	adv					
43012016014	JHN	12	16	14	v		aorist	passive	indicative	
43012016015	JHN	12	16	15						
43012016016	JHN	12	16	16	s	nominative				
43012016017	JHN	12	16	17			imperfect	active	indicative	
43012016018	JHN	12	16	18						
43012016019	JHN	12	16	19		dative				
43012016020	JHN	12	16	20		nominative	perfect	passive	participle	
43012016021	JHN	12	16	21						
43012016022	JHN	12	16	22	o	accusative				
43012016023	JHN	12	16	23	v		aorist	active	indicative	
43012016024	JHN	12	16	24	io	dative				
43012017001	JHN	12	17	1	v		imperfect	active	indicative	
43012017002	JHN	12	17	2						
43012017003	JHN	12	17	3		nominative				
43012017004	JHN	12	17	4		nominative				
43012017005	JHN	12	17	5		nominative				
43012017006	JHN	12	17	6	vc	nominative	present	active	participle	
43012017007	JHN	12	17	7						
43012017008	JHN	12	17	8		genitive				
43012017009	JHN	12	17	9						
43012017010	JHN	12	17	10		accusative				
43012017011	JHN	12	17	11		accusative				
43012017012	JHN	12	17	12	v		aorist	active	indicative	
43012017013	JHN	12	17	13						
43012017014	JHN	12	17	14		genitive				
43012017015	JHN	12	17	15		genitive				
43012017016	JHN	12	17	16						
43012017017	JHN	12	17	17	v		aorist	active	indicative	
43012017018	JHN	12	17	18	o	accusative				
43012017019	JHN	12	17	19						
43012017020	JHN	12	17	20		genitive				
43012018001	JHN	12	18	1						
43012018002	JHN	12	18	2		accusative				
43012018003	JHN	12	18	3	adv					
43012018004	JHN	12	18	4	v		aorist	active	indicative	
43012018005	JHN	12	18	5	o	dative				
43012018006	JHN	12	18	6		nominative				
43012018007	JHN	12	18	7		nominative				
43012018008	JHN	12	18	8						
43012018009	JHN	12	18	9	v		aorist	active	indicative	
43012018010	JHN	12	18	10		accusative				
43012018011	JHN	12	18	11	s	accusative				
43012018012	JHN	12	18	12	v		perfect	active	infinitive	
43012018013	JHN	12	18	13		accusative				
43012018014	JHN	12	18	14		accusative				
43012019001	JHN	12	19	1		nominative				
43012019002	JHN	12	19	2						
43012019003	JHN	12	19	3		nominative				
43012019004	JHN	12	19	4	v		aorist	active	indicative	
43012019005	JHN	12	19	5						
43012019006	JHN	12	19	6		accusative				
43012019007	JHN	12	19	7	v		present	active	indicative	
43012019008	JHN	12	19	8						
43012019009	JHN	12	19	9	adv					
